Game Code,Drive Number,Team Code,Start Period,Start Clock,Start Spot,Start Reason,End Period,End Clock,End Spot,End Reason,Plays,Yards,Time Of Possession,Red Zone Attempt
0030049820231028,17,498,3,250,75,KICKOFF,3,141,67,PUNT,3,8,109,0
0030049820231028,18,30,3,141,66,PUNT,3,37,52,PUNT,5,14,104,0
0030049820231028,19,498,3,37,95,PUNT,4,825,59,PUNT,5,36,112,0
0030049820231028,20,30,4,825,81,PUNT,4,761,0,TOUCHDOWN,3,81,64,0
0030049820231028,21,498,4,752,71,KICKOFF,4,668,62,PUNT,3,9,84,0
0030049820231028,22,30,4,668,72,PUNT,4,568,0,TOUCHDOWN,5,72,100,1
0030049820231028,23,498,4,560,76,KICKOFF,4,417,38,DOWNS,7,38,143,0
0030049820231028,24,30,4,417,62,DOWNS,4,128,24,FIELD GOAL,8,38,289,0
0030049820231028,25,498,4,128,75,KICKOFF,4,22,0,TOUCHDOWN,9,75,106,1
0030049820231028,26,30,4,22,52,KICKOFF,4,0,54,END OF HALF,1,-2,22,0
0721015620231028,1,156,1,895,90,KICKOFF,1,707,46,DOWNS,7,44,188,0
0721015620231028,2,721,1,707,54,DOWNS,1,303,0,TOUCHDOWN,12,54,404,1
0721015620231028,3,156,1,298,92,KICKOFF,1,56,63,PUNT,8,29,242,0
0721015620231028,4,721,1,56,84,PUNT,2,886,82,PUNT,3,2,70,0
0721015620231028,5,156,2,886,61,PUNT,2,878,0,TOUCHDOWN,1,61,8,0
0721015620231028,6,721,2,878,75,KICKOFF,2,659,58,PUNT,6,17,219,0
0721015620231028,7,156,2,659,90,PUNT,2,435,23,FIELD GOAL,12,67,224,0
0721015620231028,8,721,2,435,75,KICKOFF,2,343,73,PUNT,3,2,92,0
0721015620231028,9,156,2,343,68,PUNT,2,331,81,FUMBLE,2,-13,12,0
0721015620231028,10,721,2,331,11,FUMBLE,2,240,0,TOUCHDOWN,3,11,91,1
0721015620231028,11,156,2,240,75,KICKOFF,2,45,32,FIELD GOAL,8,43,195,0
0721015620231028,12,721,2,45,75,KICKOFF,2,0,61,END OF HALF,3,14,45,0
0721015620231028,13,721,3,900,75,KICKOFF,3,538,0,TOUCHDOWN,10,75,362,1
0721015620231028,14,156,3,538,75,KICKOFF,3,410,53,PUNT,6,22,128,0
0721015620231028,15,721,3,410,80,PUNT,3,123,11,FIELD GOAL,8,69,287,1
0721015620231028,16,156,3,123,75,KICKOFF,3,98,75,PUNT,3,0,25,0
0721015620231028,17,721,3,98,73,PUNT,4,834,51,PUNT,5,22,164,0
0721015620231028,18,156,4,834,90,PUNT,4,651,64,DOWNS,7,26,183,0
0721015620231028,19,721,4,651,36,DOWNS,4,531,0,TOUCHDOWN,4,36,120,1
0721015620231028,20,156,4,531,75,KICKOFF,4,304,15,DOWNS,12,60,227,1
0721015620231028,21,721,4,304,85,DOWNS,4,0,65,END OF HALF,8,20,304,0
0671064620231028,1,671,1,893,75,KICKOFF,1,756,43,PUNT,5,32,137,0
0671064620231028,2,646,1,756,94,PUNT,1,715,89,PUNT,3,5,41,0
0671064620231028,3,671,1,715,47,PUNT,1,624,45,PUNT,3,2,91,0
0671064620231028,4,646,1,624,80,PUNT,1,282,7,DOWNS,13,73,342,1
0671064620231028,5,671,1,282,93,DOWNS,2,778,0,TOUCHDOWN,12,93,404,0
0671064620231028,6,646,2,774,64,KICKOFF,2,707,59,FUMBLE,3,5,67,0
0671064620231028,7,671,2,707,41,FUMBLE,2,495,0,TOUCHDOWN,7,41,212,1
0671064620231028,8,646,2,495,75,KICKOFF,2,373,72,PUNT,3,3,122,0
0671064620231028,9,671,2,373,37,PUNT,2,130,3,FIELD GOAL,9,34,243,1
0671064620231028,10,646,2,124,76,KICKOFF,2,2,50,FUMBLE,9,26,122,0
0671064620231028,11,671,2,2,50,FUMBLE,2,0,51,END OF HALF,1,-1,2,0
0671064620231028,12,646,3,893,80,KICKOFF,3,713,0,TOUCHDOWN,9,80,180,1
0671064620231028,13,671,3,713,75,KICKOFF,3,452,25,FIELD GOAL,9,50,261,0
0671064620231028,14,646,3,448,89,KICKOFF,3,369,0,TOUCHDOWN,3,89,79,0
0671064620231028,15,671,3,369,75,KICKOFF,3,197,0,TOUCHDOWN,5,75,172,0
0671064620231028,16,646,3,191,84,KICKOFF,3,67,45,FUMBLE,6,39,124,0
0671064620231028,17,646,3,67,70,KICKOFF,3,19,63,PUNT,4,7,48,0
0671064620231028,18,671,3,19,86,PUNT,4,675,58,PUNT,7,28,244,0
0671064620231028,19,646,4,675,86,PUNT,4,570,45,INTERCEPTION,7,41,105,0
0671064620231028,20,671,4,570,94,INTERCEPTION,4,383,88,PUNT,6,6,187,0
0671064620231028,21,646,4,383,61,PUNT,4,182,9,INTERCEPTION,11,52,201,1
0671064620231028,22,671,4,182,80,INTERCEPTION,4,74,77,PUNT,3,3,108,0
0671064620231028,23,646,4,74,58,PUNT,4,16,0,TOUCHDOWN,6,58,58,0
0671064620231028,24,671,4,16,65,KICKOFF,4,0,65,END OF HALF,1,0,16,0
0630027720231028,1,630,1,897,6,FUMBLE,1,835,14,MISSED FIELD GOAL,4,-8,62,1
0630027720231028,2,277,1,835,80,MISSED FIELD GOAL,1,647,51,PUNT,9,29,188,0
0630027720231028,3,630,1,647,93,PUNT,1,247,0,TOUCHDOWN,12,93,400,1
0630027720231028,4,277,1,247,65,KICKOFF,1,131,42,PUNT,4,23,116,0
0630027720231028,5,630,1,131,87,PUNT,1,6,38,FUMBLE,5,49,125,0
0630027720231028,6,277,1,6,62,FUMBLE,2,806,50,PUNT,4,12,100,0
0630027720231028,7,630,2,806,86,PUNT,2,316,0,TOUCHDOWN,13,86,490,1
0630027720231028,8,277,2,316,75,KICKOFF,2,183,69,PUNT,3,6,133,0
0630027720231028,9,630,2,183,70,PUNT,2,38,0,TOUCHDOWN,9,70,145,1
0630027720231028,10,277,2,38,75,KICKOFF,2,0,61,END OF HALF,2,14,38,0
0630027720231028,11,630,3,900,75,KICKOFF,3,830,76,PUNT,3,-1,70,0
0630027720231028,12,277,3,830,84,PUNT,3,746,92,PUNT,3,-8,84,0
0630027720231028,13,630,3,746,52,PUNT,3,735,0,TOUCHDOWN,1,52,11,0
0630027720231028,14,277,3,735,75,KICKOFF,3,461,31,INTERCEPTION,9,44,274,0
0630027720231028,15,630,3,461,49,INTERCEPTION,3,223,5,DOWNS,9,44,238,1
0630027720231028,16,277,3,223,95,DOWNS,4,892,70,PUNT,8,25,231,0
0630027720231028,17,630,4,892,70,PUNT,4,716,50,PUNT,5,20,176,0
0630027720231028,18,277,4,716,80,PUNT,4,622,58,PUNT,4,22,94,0
0630027720231028,19,630,4,622,60,PUNT,4,405,0,TOUCHDOWN,6,60,217,0
0630027720231028,20,277,4,405,75,KICKOFF,4,177,49,INTERCEPTION,11,26,228,0
0630027720231028,21,630,4,177,88,INTERCEPTION,4,0,80,END OF HALF,5,8,177,0
0388014920231028,1,149,1,900,75,KICKOFF,1,655,18,FIELD GOAL,8,57,245,1
0388014920231028,2,388,1,655,75,KICKOFF,1,505,31,MISSED FIELD GOAL,7,44,150,0
0388014920231028,3,149,1,505,69,MISSED FIELD GOAL,1,378,0,TOUCHDOWN,4,69,127,0
0388014920231028,4,388,1,378,75,KICKOFF,1,226,60,PUNT,6,15,152,0
0388014920231028,5,149,1,226,82,PUNT,2,760,16,FIELD GOAL,11,66,366,1
0388014920231028,6,388,2,760,75,KICKOFF,2,610,61,PUNT,5,14,150,0
0388014920231028,7,388,2,610,23,FUMBLE,2,443,4,FIELD GOAL,7,19,167,1
0388014920231028,8,149,2,443,87,KICKOFF,2,300,0,TOUCHDOWN,7,87,143,0
0388014920231028,9,388,2,300,75,KICKOFF,2,188,82,INTERCEPTION,2,-7,112,0
0388014920231028,10,149,2,188,27,INTERCEPTION,2,177,0,TOUCHDOWN,2,27,11,0
0388014920231028,11,388,2,177,75,KICKOFF,2,3,26,FIELD GOAL,9,49,174,0
0388014920231028,12,149,2,3,75,KICKOFF,2,0,76,END OF HALF,1,-1,3,0
0388014920231028,13,388,3,900,75,KICKOFF,3,792,51,PUNT,4,24,108,0
0388014920231028,14,149,3,792,88,PUNT,3,577,43,PUNT,6,45,215,0
0388014920231028,15,388,3,577,80,PUNT,3,570,80,INTERCEPTION,1,0,7,0
0388014920231028,16,149,3,570,35,INTERCEPTION,3,436,19,INTERCEPTION,5,16,134,1
0388014920231028,17,388,3,436,80,INTERCEPTION,3,104,20,DOWNS,14,60,332,1
0388014920231028,18,149,3,104,80,DOWNS,4,682,15,MISSED FIELD GOAL,10,65,322,1
0388014920231028,19,388,4,682,90,MISSED FIELD GOAL,4,639,99,FUMBLE,2,-9,43,0
0388014920231028,20,149,4,639,1,FUMBLE,4,589,0,TOUCHDOWN,2,1,50,1
0388014920231028,21,388,4,581,69,KICKOFF,4,445,55,DOWNS,6,14,136,0
0388014920231028,22,149,4,445,45,DOWNS,4,309,36,DOWNS,4,9,136,0
0388014920231028,23,388,4,309,64,DOWNS,4,253,54,INTERCEPTION,5,10,56,0
0388014920231028,24,149,4,253,63,INTERCEPTION,4,107,59,PUNT,3,4,146,0
0388014920231028,25,388,4,107,76,PUNT,4,29,36,INTERCEPTION,6,40,78,0
0388014920231028,26,149,4,29,73,INTERCEPTION,4,0,76,END OF HALF,2,-3,29,0
0086070920231031,1,86,1,882,60,KICKOFF,1,762,55,PUNT,3,5,120,0
0086070920231031,2,709,1,762,79,PUNT,1,726,0,TOUCHDOWN,2,79,36,0
0086070920231031,3,86,1,721,69,KICKOFF,1,664,69,PUNT,3,0,57,0
0086070920231031,4,709,1,664,77,PUNT,1,612,74,INTERCEPTION,2,3,52,0
0086070920231031,5,86,1,612,12,INTERCEPTION,1,526,0,TOUCHDOWN,3,12,86,1
0086070920231031,6,709,1,520,73,KICKOFF,1,316,41,PUNT,7,32,204,0
0086070920231031,7,86,1,316,99,PUNT,1,215,97,PUNT,3,2,101,0
0086070920231031,8,709,1,215,38,PUNT,1,141,36,PUNT,3,2,74,0
0086070920231031,9,86,1,141,93,PUNT,1,76,89,PUNT,3,4,65,0
0086070920231031,10,709,1,76,53,PUNT,2,852,0,TOUCHDOWN,6,53,124,0
0086070920231031,11,86,2,846,76,KICKOFF,2,633,41,DOWNS,7,35,213,0
0086070920231031,12,709,2,633,59,DOWNS,2,550,50,DOWNS,4,9,83,0
0086070920231031,13,86,2,550,50,DOWNS,2,384,18,MISSED FIELD GOAL,8,32,166,1
0086070920231031,14,709,2,384,80,MISSED FIELD GOAL,2,373,67,FUMBLE,1,13,11,0
0086070920231031,15,86,2,373,45,FUMBLE,2,254,32,INTERCEPTION,4,13,119,0
0086070920231031,16,709,2,254,42,INTERCEPTION,2,54,21,FIELD GOAL,6,21,200,0
0086070920231031,17,86,2,50,66,KICKOFF,2,15,45,INTERCEPTION,4,21,35,0
0086070920231031,18,709,2,15,62,INTERCEPTION,2,0,54,END OF HALF,1,8,15,0
0086070920231031,19,86,3,894,79,KICKOFF,3,746,55,DOWNS,6,24,148,0
0086070920231031,20,709,3,746,45,DOWNS,3,614,38,PUNT,4,7,132,0
0086070920231031,21,86,3,614,88,PUNT,3,436,81,PUNT,5,7,178,0
0086070920231031,22,709,3,436,12,PUNT,3,430,0,TOUCHDOWN,1,12,6,1
0086070920231031,23,86,3,422,79,KICKOFF,3,104,7,DOWNS,11,72,318,1
0086070920231031,24,709,3,104,93,DOWNS,3,55,97,FUMBLE,2,-4,49,0
0086070920231031,25,86,3,55,3,FUMBLE,3,12,0,TOUCHDOWN,2,3,43,1
0086070920231031,26,709,3,6,73,KICKOFF,4,583,1,FUMBLE,10,72,323,1
0086070920231031,27,86,4,583,99,FUMBLE,4,428,45,DOWNS,11,54,155,0
0086070920231031,28,709,4,428,55,DOWNS,4,330,52,PUNT,3,3,98,0
0086070920231031,29,86,4,330,51,PUNT,4,85,6,DOWNS,13,45,245,1
0086070920231031,30,709,4,85,94,DOWNS,4,0,84,END OF HALF,2,10,85,0
0503012920231031,1,129,1,896,68,KICKOFF,1,744,0,TOUCHDOWN,7,68,152,1
0503012920231031,2,503,1,739,84,KICKOFF,1,518,31,MISSED FIELD GOAL,7,53,221,0
0503012920231031,3,129,1,518,69,MISSED FIELD GOAL,1,367,53,PUNT,6,16,151,0
0503012920231031,4,503,1,367,80,PUNT,1,112,24,FIELD GOAL,9,56,255,0
0503012920231031,5,129,1,105,58,KICKOFF,2,851,17,FIELD GOAL,7,41,154,1
0503012920231031,6,503,2,851,75,KICKOFF,2,787,74,PUNT,3,1,64,0
0503012920231031,7,129,2,787,66,PUNT,2,604,0,TOUCHDOWN,5,66,183,0
0503012920231031,8,503,2,600,65,KICKOFF,2,468,56,FUMBLE,4,9,132,0
0503012920231031,9,129,2,468,44,FUMBLE,2,392,0,TOUCHDOWN,3,44,76,1
0503012920231031,10,503,2,392,75,KICKOFF,2,71,15,MISSED FIELD GOAL,10,60,321,1
0503012920231031,11,129,2,71,80,MISSED FIELD GOAL,2,0,53,END OF HALF,5,27,71,0
0503012920231031,12,503,3,900,75,KICKOFF,3,808,0,TOUCHDOWN,3,75,92,0
0503012920231031,13,129,3,805,70,KICKOFF,3,629,0,TOUCHDOWN,6,70,176,1
0503012920231031,14,503,3,621,81,KICKOFF,3,569,77,PUNT,3,4,52,0
0503012920231031,15,129,3,569,47,PUNT,3,392,0,TOUCHDOWN,7,47,177,1
0503012920231031,16,503,3,392,70,KICKOFF,3,356,0,TOUCHDOWN,2,70,36,0
0503012920231031,17,129,3,350,68,KICKOFF,3,103,17,MISSED FIELD GOAL,7,51,247,1
0503012920231031,18,503,3,103,80,MISSED FIELD GOAL,4,833,0,TOUCHDOWN,4,80,170,0
0503012920231031,19,129,4,826,74,KICKOFF,4,745,74,PUNT,3,0,81,0
0503012920231031,20,503,4,745,73,PUNT,4,590,30,DOWNS,7,43,155,0
0503012920231031,21,129,4,590,70,DOWNS,4,443,62,PUNT,3,8,147,0
0503012920231031,22,503,4,443,74,PUNT,4,207,0,TOUCHDOWN,10,74,236,1
0503012920231031,23,129,4,200,78,KICKOFF,4,103,70,PUNT,3,8,97,0
0503012920231031,24,503,4,103,75,PUNT,4,67,59,INTERCEPTION,4,16,36,0
0503012920231031,25,129,4,67,55,INTERCEPTION,4,1,53,PUNT,3,2,66,0
0503012920231031,26,503,4,1,89,PUNT,4,0,79,FUMBLE,1,10,1,0
0331000520231101,1,331,1,900,75,KICKOFF,1,749,59,PUNT,6,16,151,0
0331000520231101,2,5,1,749,82,PUNT,1,696,74,PUNT,3,8,53,0
0331000520231101,3,331,1,696,64,PUNT,1,616,59,PUNT,3,5,80,0
0331000520231101,4,5,1,616,75,PUNT,1,515,87,PUNT,3,-12,101,0
0331000520231101,5,331,1,515,51,PUNT,1,381,0,TOUCHDOWN,4,51,134,1
0331000520231101,6,5,1,374,72,KICKOFF,1,108,0,TOUCHDOWN,8,72,266,1
0331000520231101,7,331,1,102,74,KICKOFF,2,886,65,PUNT,3,9,116,0
0331000520231101,8,5,2,886,78,PUNT,2,715,60,PUNT,5,18,171,0
0331000520231101,9,331,2,715,72,PUNT,2,576,0,TOUCHDOWN,5,72,139,0
0331000520231101,10,5,2,569,69,KICKOFF,2,410,12,FIELD GOAL,6,57,159,1
0331000520231101,11,331,2,402,72,KICKOFF,2,38,0,TOUCHDOWN,11,72,364,1
0331000520231101,12,5,2,31,63,KICKOFF,2,6,64,PUNT,3,-1,25,0
0331000520231101,13,331,2,6,77,PUNT,2,0,78,END OF HALF,1,-1,6,0
0331000520231101,14,5,3,894,79,KICKOFF,3,703,31,DOWNS,6,48,191,0
0331000520231101,15,331,3,703,69,DOWNS,3,618,0,TOUCHDOWN,3,69,85,0
0331000520231101,16,5,3,612,66,KICKOFF,3,463,47,PUNT,5,19,149,0
0331000520231101,17,331,3,463,89,PUNT,3,44,45,PUNT,10,44,419,0
0331000520231101,18,5,3,44,87,PUNT,4,552,0,TOUCHDOWN,16,87,392,0
0331000520231101,19,331,4,552,75,KICKOFF,4,301,66,PUNT,6,9,251,0
0331000520231101,20,5,4,301,74,PUNT,4,212,0,TOUCHDOWN,6,74,89,0
0331000520231101,21,331,4,211,74,KICKOFF,4,189,74,PUNT,3,0,22,0
0331000520231101,22,5,4,189,57,PUNT,4,26,0,TOUCHDOWN,8,57,163,1
0331000520231101,23,331,4,21,56,KICKOFF,4,0,61,DOWNS,4,-5,21,0
0047007120231101,1,47,1,895,81,KICKOFF,1,782,80,PUNT,3,1,113,0
0047007120231101,2,71,1,782,61,PUNT,1,640,43,PUNT,5,18,142,0
0047007120231101,3,47,1,640,80,PUNT,1,543,69,FUMBLE,3,11,97,0
0047007120231101,4,71,1,543,31,FUMBLE,1,463,0,TOUCHDOWN,4,31,80,0
0047007120231101,5,47,1,453,74,KICKOFF,2,846,0,TOUCHDOWN,17,74,507,1
0047007120231101,6,71,2,846,75,KICKOFF,2,511,32,DOWNS,10,43,335,0
0047007120231101,7,47,2,511,68,DOWNS,2,300,46,FUMBLE,6,22,211,0
0047007120231101,8,71,2,300,54,FUMBLE,2,280,0,TOUCHDOWN,2,54,20,0
0047007120231101,9,47,2,280,75,KICKOFF,2,180,77,PUNT,3,-2,100,0
0047007120231101,10,71,2,180,45,PUNT,2,90,52,PUNT,3,-7,90,0
0047007120231101,11,47,2,90,85,PUNT,2,57,91,PUNT,3,-6,33,0
0047007120231101,12,71,2,57,55,PUNT,2,31,32,MISSED FIELD GOAL,5,23,26,0
0047007120231101,13,47,2,31,68,MISSED FIELD GOAL,2,0,63,END OF HALF,2,5,31,0
0047007120231101,14,71,3,894,82,KICKOFF,3,787,83,PUNT,3,-1,107,0
0047007120231101,15,47,3,787,62,PUNT,3,304,0,TOUCHDOWN,13,62,483,1
0047007120231101,16,71,3,243,75,KICKOFF,4,800,0,TOUCHDOWN,12,75,343,1
0047007120231101,17,47,4,800,75,KICKOFF,4,547,0,TOUCHDOWN,7,75,253,0
0047007120231101,18,71,4,537,43,KICKOFF,4,194,4,FIELD GOAL,11,39,343,1
0047007120231101,19,47,4,189,80,KICKOFF,4,103,71,DOWNS,4,9,86,0
0047007120231101,20,71,4,103,29,DOWNS,4,80,33,DOWNS,4,-4,23,0
0047007120231101,21,47,4,80,67,DOWNS,4,0,35,MISSED FIELD GOAL,8,32,80,0
0465047320231104,1,473,1,900,75,KICKOFF,1,742,61,PUNT,5,14,158,0
0465047320231104,2,465,1,742,30,PUNT,1,735,0,TOUCHDOWN,1,30,7,0
0465047320231104,3,473,1,734,75,KICKOFF,1,457,68,FUMBLE,9,7,277,0
0465047320231104,4,465,1,457,32,FUMBLE,1,344,0,TOUCHDOWN,5,32,113,1
0465047320231104,5,473,1,344,75,KICKOFF,2,855,0,TOUCHDOWN,12,75,389,1
0465047320231104,6,465,2,855,75,KICKOFF,2,540,0,TOUCHDOWN,10,75,315,1
0465047320231104,7,473,2,540,75,KICKOFF,2,422,33,FUMBLE,3,42,118,0
0465047320231104,8,465,2,422,5,FUMBLE,2,416,0,TOUCHDOWN,1,5,6,1
0465047320231104,9,473,2,411,83,KICKOFF,2,342,79,PUNT,3,4,69,0
0465047320231104,10,465,2,342,21,PUNT,2,262,0,TOUCHDOWN,3,21,80,1
0465047320231104,11,473,2,256,86,KICKOFF,2,92,70,PUNT,5,16,164,0
0465047320231104,12,465,2,92,63,PUNT,2,39,59,PUNT,3,4,53,0
0465047320231104,13,473,2,39,94,PUNT,2,0,35,MISSED FIELD GOAL,7,59,39,0
0465047320231104,14,465,3,900,75,KICKOFF,3,701,0,TOUCHDOWN,9,75,199,0
0465047320231104,15,473,3,693,91,KICKOFF,3,565,83,PUNT,3,8,128,0
0465047320231104,16,465,3,565,58,PUNT,3,557,0,TOUCHDOWN,1,58,8,0
0465047320231104,17,473,3,557,75,KICKOFF,3,268,48,PUNT,8,27,289,0
0465047320231104,18,465,3,268,92,PUNT,4,893,41,PUNT,9,51,275,0
0465047320231104,19,473,4,893,90,PUNT,4,752,95,PUNT,3,-5,141,0
0465047320231104,20,465,4,752,9,PUNT,4,631,0,TOUCHDOWN,4,9,121,1
0465047320231104,21,473,4,631,75,KICKOFF,4,185,0,TOUCHDOWN,14,75,446,1
0465047320231104,22,465,4,172,76,KICKOFF,4,0,40,END OF HALF,4,36,172,0
0731062620231104,1,731,1,900,75,KICKOFF,1,829,70,PUNT,3,5,71,0
0731062620231104,2,626,1,829,80,PUNT,1,597,52,PUNT,7,28,232,0
0731062620231104,3,731,1,597,89,PUNT,1,497,70,DOWNS,6,19,100,0
0731062620231104,4,626,1,497,30,DOWNS,1,370,25,MISSED FIELD GOAL,4,5,127,0
0731062620231104,5,731,1,370,75,MISSED FIELD GOAL,1,148,45,PUNT,8,30,222,0
0731062620231104,6,626,1,148,88,PUNT,2,850,0,TOUCHDOWN,6,88,198,1
0731062620231104,7,731,2,850,75,KICKOFF,2,614,7,FIELD GOAL,14,68,236,1
0731062620231104,8,626,2,614,65,KICKOFF,2,559,65,PUNT,3,0,55,0
0731062620231104,9,731,2,559,80,PUNT,2,447,81,PUNT,3,-1,112,0
0731062620231104,10,626,2,447,42,PUNT,2,239,15,DOWNS,8,27,208,1
0731062620231104,11,731,2,239,85,DOWNS,2,14,75,PUNT,7,10,225,0
0731062620231104,12,626,2,14,75,PUNT,2,0,76,END OF HALF,1,-1,14,0
0731062620231104,13,626,3,894,76,KICKOFF,3,746,68,PUNT,3,8,148,0
0731062620231104,14,731,3,746,73,PUNT,3,523,0,TOUCHDOWN,9,73,223,0
0731062620231104,15,626,3,520,77,KICKOFF,3,364,59,PUNT,4,18,156,0
0731062620231104,16,731,3,364,84,PUNT,3,260,85,PUNT,3,-1,104,0
0731062620231104,17,626,3,260,61,PUNT,3,65,45,PUNT,6,16,195,0
0731062620231104,18,731,3,65,92,PUNT,4,820,0,TOUCHDOWN,7,92,145,1
0731062620231104,19,626,4,814,83,KICKOFF,4,728,76,DOWNS,4,7,86,0
0731062620231104,20,731,4,728,24,DOWNS,4,678,21,MISSED FIELD GOAL,4,3,50,0
0731062620231104,21,626,4,678,79,MISSED FIELD GOAL,4,430,0,TOUCHDOWN,9,79,248,1
0731062620231104,22,731,4,421,54,KICKOFF,4,379,54,PUNT,3,0,42,0
0731062620231104,23,626,4,379,85,PUNT,4,285,87,PUNT,3,-2,94,0
0731062620231104,24,731,4,285,65,PUNT,4,147,40,PUNT,5,25,138,0
0731062620231104,25,626,4,147,55,PUNT,4,33,6,FIELD GOAL,9,49,114,1
0731062620231104,26,731,4,28,75,KICKOFF,4,0,63,END OF HALF,2,12,28,0
0731062620231104,27,626,5,,25,POSSESSION,5,,0,TOUCHDOWN,3,25,,1
0731062620231104,28,731,5,,25,POSSESSION,5,,0,TOUCHDOWN,3,25,,1
0731062620231104,29,731,5,,25,POSSESSION,5,,0,TOUCHDOWN,2,25,,1
0731062620231104,30,626,5,,25,POSSESSION,5,,19,INTERCEPTION,4,6,,1
0066009620231104,1,96,1,895,78,KICKOFF,1,731,0,TOUCHDOWN,7,78,164,0
0066009620231104,2,66,1,726,82,KICKOFF,1,669,73,PUNT,3,9,57,0
0066009620231104,3,96,1,669,65,PUNT,1,450,30,FIELD GOAL,9,35,219,0
0066009620231104,4,66,1,443,71,KICKOFF,1,136,28,FIELD GOAL,11,43,307,1
0066009620231104,5,96,1,136,75,KICKOFF,1,28,55,PUNT,4,20,108,0
0066009620231104,6,66,1,28,89,PUNT,2,544,23,INTERCEPTION,11,66,384,0
0066009620231104,7,96,2,544,72,INTERCEPTION,2,435,4,FIELD GOAL,10,68,109,1
0066009620231104,8,66,2,428,78,KICKOFF,2,334,33,INTERCEPTION,3,45,94,0
0066009620231104,9,96,2,334,80,INTERCEPTION,2,202,50,PUNT,5,30,132,0
0066009620231104,10,66,2,202,87,PUNT,2,124,82,PUNT,3,5,78,0
0066009620231104,11,96,2,124,56,PUNT,2,104,45,INTERCEPTION,2,11,20,0
0066009620231104,12,66,2,104,64,INTERCEPTION,2,7,0,TOUCHDOWN,12,64,97,1
0066009620231104,13,66,3,894,85,KICKOFF,3,836,78,PUNT,3,7,58,0
0066009620231104,14,96,3,836,68,PUNT,3,391,0,TOUCHDOWN,14,68,445,1
0066009620231104,15,66,3,391,75,KICKOFF,3,215,0,TOUCHDOWN,6,75,176,1
0066009620231104,16,96,3,209,76,KICKOFF,3,87,67,PUNT,3,9,122,0
0066009620231104,17,66,3,87,84,PUNT,4,762,21,FIELD GOAL,14,63,225,0
0066009620231104,18,96,4,752,61,KICKOFF,4,600,6,FIELD GOAL,6,55,152,1
0066009620231104,19,66,4,594,97,KICKOFF,4,532,97,PUNT,3,0,62,0
0066009620231104,20,96,4,532,58,PUNT,4,404,45,PUNT,4,13,128,0
0066009620231104,21,66,4,404,80,PUNT,4,280,0,TOUCHDOWN,8,80,124,0
0066009620231104,22,96,4,280,75,KICKOFF,4,109,0,TOUCHDOWN,7,75,171,0
0066009620231104,23,66,4,104,75,KICKOFF,4,31,34,FIELD GOAL,6,41,73,0
0066009620231104,24,96,4,29,41,KICKOFF,4,0,42,END OF HALF,1,-1,29,0
0277046620231104,1,277,1,900,75,KICKOFF,1,699,44,PUNT,5,31,201,0
0277046620231104,2,466,1,699,83,PUNT,1,643,83,PUNT,3,0,56,0
0277046620231104,3,277,1,643,65,PUNT,1,505,48,PUNT,8,17,138,0
0277046620231104,4,466,1,505,75,PUNT,1,340,53,PUNT,6,22,165,0
0277046620231104,5,277,1,340,84,PUNT,1,46,76,PUNT,6,8,294,0
0277046620231104,6,466,1,46,59,PUNT,2,893,48,FUMBLE,3,11,53,0
0277046620231104,7,277,2,893,52,FUMBLE,2,775,32,FIELD GOAL,6,20,118,0
0277046620231104,8,466,2,775,75,KICKOFF,2,641,43,PUNT,5,32,134,0
0277046620231104,9,277,2,641,80,PUNT,2,580,78,PUNT,3,2,61,0
0277046620231104,10,466,2,580,76,PUNT,2,499,81,PUNT,3,-5,81,0
0277046620231104,11,277,2,499,57,PUNT,2,234,0,TOUCHDOWN,8,57,265,1
0277046620231104,12,466,2,234,75,KICKOFF,2,159,81,PUNT,3,-6,75,0
0277046620231104,13,277,2,159,65,PUNT,2,17,0,TOUCHDOWN,11,65,142,0
0277046620231104,14,466,2,17,75,KICKOFF,2,0,75,END OF HALF,1,0,17,0
0277046620231104,15,466,3,900,75,KICKOFF,3,822,64,PUNT,3,11,78,0
0277046620231104,16,277,3,822,89,PUNT,3,734,80,PUNT,3,9,88,0
0277046620231104,17,466,3,734,61,PUNT,3,567,0,TOUCHDOWN,6,61,167,1
0277046620231104,18,277,3,567,75,KICKOFF,3,453,40,PUNT,4,35,114,0
0277046620231104,19,466,3,453,80,PUNT,3,443,80,INTERCEPTION,1,0,10,0
0277046620231104,20,277,3,443,5,INTERCEPTION,3,433,0,TOUCHDOWN,2,5,10,1
0277046620231104,21,466,3,433,75,KICKOFF,3,183,75,PUNT,6,0,250,0
0277046620231104,22,466,3,183,29,FUMBLE,3,172,0,TOUCHDOWN,2,29,11,1
0277046620231104,23,277,3,165,78,KICKOFF,4,761,33,FIELD GOAL,11,45,304,0
0277046620231104,24,466,4,761,75,KICKOFF,4,418,9,DOWNS,12,66,343,1
0277046620231104,25,277,4,418,91,DOWNS,4,283,82,PUNT,3,9,135,0
0277046620231104,26,466,4,283,49,PUNT,4,164,27,DOWNS,6,22,119,0
0277046620231104,27,277,4,164,73,DOWNS,4,99,70,PUNT,3,3,65,0
0277046620231104,28,466,4,99,62,PUNT,4,57,67,DOWNS,4,-5,42,0
0277046620231104,29,277,4,57,33,DOWNS,4,0,35,END OF HALF,2,-2,57,0
0129077420231107,1,129,1,900,73,KICKOFF,1,770,66,PUNT,4,7,130,0
